
Duck ID: 234447
(-95.70867919921876, 47.41360855102539)
(-95.70746612548828, 47.41316223144531)
(-95.70518493652344, 47.414188385009766)
(-95.70330810546876, 47.41468048095703)
(-95.7034683227539, 47.4147834777832)
(-95.70149230957033, 47.41501235961914)
(-95.70159149169922, 47.415340423583984)
(-95.70226287841795, 47.415061950683594)
(-95.70098114013672, 47.414493560791016)
(-95.70157623291016, 47.41570281982422)
(-95.7018814086914, 47.41502380371094)
(-95.70196533203124, 47.41499328613281)
(-95.70003509521484, 47.41485977172851)
(-95.70012664794922, 47.41442108154297)
(-95.70082092285156, 47.415130615234375)
(-95.70064544677734, 47.41498947143555)
(-95.70022583007812, 47.415374755859375)
(-95.70051574707033, 47.41532516479492)
(-95.70147705078124, 47.415306091308594)
(-95.70136260986328, 47.415252685546875)
(-95.70028686523438, 47.41470718383789)
(-95.69973754882812, 47.41412734985352)
(-95.70016479492188, 47.413875579833984)
(-95.69976806640624, 47.41393280029297)
(-95.69966888427734, 47.4139518737793)
(-95.70059204101562, 47.41485977172851)
(-95.7006607055664, 47.415069580078125)
(-95.70222473144533, 47.41501235961914)
(-95.70227813720705, 47.41484832763672)
(-95.7005386352539, 47.41534423828125)
(-95.70218658447266, 47.4144172668457)
(-95.7021026611328, 47.41474914550781)
(-95.7020034790039, 47.41492462158203)
(-95.7010726928711, 47.41518020629883)
(-95.70191192626952, 47.41493606567383)
(-95.7020492553711, 47.41487503051758)
(-95.7005386352539, 47.413761138916016)
(-95.70035552978516, 47.41482162475586)
(-95.7012710571289, 47.41438293457031)
(-95.70247650146484, 47.41411590576172)
(-95.70240020751952, 47.41399002075195)
(-95.70257568359376, 47.41381072998047)
(-95.70340728759766, 47.414066314697266)
(-95.7035140991211, 47.41400909423828)
(-95.70553588867188, 47.41373825073242)
(-95.70557403564452, 47.41383361816406)
(-95.70541381835938, 47.41386413574219)
(-95.70475006103516, 47.41379165649414)
(-95.7047882080078, 47.41380310058594)
(-95.7052001953125, 47.4140510559082)
(-95.70508575439452, 47.414527893066406)
(-95.70214080810548, 47.415061950683594)
(-95.70211791992188, 47.41505813598633)
(-95.7026138305664, 47.41533279418945)
(-95.70230102539062, 47.41465759277344)
(-95.70199584960938, 47.41512298583984)
(-95.70191192626952, 47.41511154174805)
(-95.70182037353516, 47.41511154174805)
(-95.7015380859375, 47.41489791870117)
(-95.70100402832033, 47.415130615234375)
(-95.6995086669922, 47.41511154174805)
(-95.70038604736328, 47.41554641723633)
(-95.69970703125, 47.414344787597656)
(-95.7000732421875, 47.41399765014648)
(-95.6995086669922, 47.41402816772461)
(-95.69974517822266, 47.41419982910156)
(-95.69982147216795, 47.41400909423828)
(-95.70049285888672, 47.41385269165039)
(-95.69964599609376, 47.41394805908203)
(-95.69966888427734, 47.414283752441406)
(-95.69998168945312, 47.41336441040039)
(-95.70085906982422, 47.4145622253418)
(-95.70127868652344, 47.41474533081055)
(-95.70075225830078, 47.41505432128906)
(-95.70091247558594, 47.41481018066406)
(-95.70230102539062, 47.41488265991211)
(-95.7019271850586, 47.41465759277344)
(-95.7021942138672, 47.41457748413086)
(-95.7020492553711, 47.415008544921875)
(-95.70299530029295, 47.41558074951172)
(-95.70196533203124, 47.41519546508789)
(-95.70226287841795, 47.41502380371094)
(-95.70191955566406, 47.415000915527344)
(-95.70194244384766, 47.41503143310547)
(-95.7002410888672, 47.41413497924805)
(-95.7005615234375, 47.41523742675781)
(-95.70061492919922, 47.41425704956055)
(-95.70001983642578, 47.414432525634766)
(-95.69972229003906, 47.41444778442383)
(-95.69940185546876, 47.41461563110352)
(-95.69935607910156, 47.41460037231445)
(-95.69964599609376, 47.41445541381836)
(-95.70040130615234, 47.41432189941406)
(-95.70073699951172, 47.41502380371094)
(-95.70061492919922, 47.4151496887207)
(-95.70074462890624, 47.41452407836914)
(-95.70075988769533, 47.414527893066406)
(-95.7009048461914, 47.415283203125)
(-95.7012176513672, 47.41514205932617)
(-95.70085144042967, 47.41565704345703)
(-95.70085144042967, 47.41554641723633)
(-95.70065307617188, 47.41556167602539)
(-95.70098876953124, 47.415283203125)
(-95.7012939453125, 47.415225982666016)
(-95.700927734375, 47.41522216796875)
(-95.70164489746094, 47.41486740112305)
(-95.7016830444336, 47.41514587402344)
(-95.70182037353516, 47.4148063659668)
(-95.70036315917967, 47.41444778442383)
(-95.70018005371094, 47.41502380371094)
(-95.69991302490234, 47.41425704956055)
(-95.69961547851562, 47.4146614074707)
(-95.70108795166016, 47.41554260253906)
(-95.7003936767578, 47.41562271118164)
(-95.70032501220705, 47.41567611694336)
(-95.70023345947266, 47.41553497314453)
(-95.70086669921876, 47.41448974609375)
(-95.70038604736328, 47.41547393798828)
(-95.70114135742188, 47.41502380371094)
(-95.701171875, 47.414981842041016)
(-95.70084381103516, 47.415130615234375)
(-95.70064544677734, 47.415096282958984)
(-95.70103454589844, 47.4152717590332)
(-95.70154571533205, 47.4154167175293)
(-95.7020492553711, 47.41526412963867)
(-95.70140075683594, 47.41519927978515)
(-95.7021255493164, 47.41530990600586)
(-95.70207214355467, 47.41507339477539)
(-95.70215606689452, 47.41509246826172)
(-95.70207214355467, 47.41498947143555)
(-95.70201110839844, 47.41501998901367)
(-95.70198059082033, 47.41496276855469)
(-95.70025634765624, 47.414737701416016)
(-95.69992065429688, 47.41512680053711)
(-95.70165252685548, 47.414764404296875)
(-95.70086669921876, 47.415061950683594)
(-95.69965362548828, 47.41455078125)
(-95.70021057128906, 47.415016174316406)
(-95.70040130615234, 47.41559219360352)
(-95.70033264160156, 47.41554641723633)
(-95.69998168945312, 47.41511917114258)
(-95.70077514648438, 47.414424896240234)
(-95.70126342773438, 47.415225982666016)
(-95.70025634765624, 47.415306091308594)
(-95.70091247558594, 47.4146842956543)
(-95.70037841796876, 47.41438293457031)
(-95.70121002197266, 47.41504669189453)
(-95.70166778564452, 47.41520690917969)
(-95.70169830322266, 47.415260314941406)
(-95.70087432861328, 47.41571807861328)
(-95.70118713378906, 47.415184020996094)
(-95.7010498046875, 47.4152946472168)
(-95.70068359375, 47.41533279418945)
(-95.70089721679688, 47.41559219360352)
(-95.70095825195312, 47.41556930541992)
(-95.70099639892578, 47.415531158447266)
(-95.70002746582033, 47.41466522216797)
(-95.69943237304688, 47.414024353027344)
(-95.70050048828124, 47.41474533081055)
(-95.7011489868164, 47.41521453857422)
(-95.7012176513672, 47.41568374633789)
(-95.7004852294922, 47.415653228759766)
(-95.70016479492188, 47.415157318115234)
(-95.6997299194336, 47.41484069824219)
(-95.69961547851562, 47.415042877197266)
(-95.69986724853516, 47.41436004638672)
(-95.70081329345705, 47.415321350097656)
(-95.70081329345705, 47.41434097290039)
(-95.69924926757812, 47.413856506347656)
(-95.69766235351562, 47.41238021850586)
(-95.70126342773438, 47.415435791015625)
(-95.70126342773438, 47.415435791015625)
(-95.7010269165039, 47.415550231933594)
(-95.70089721679688, 47.41559600830078)
(-95.70101928710938, 47.41557312011719)
(-95.70064544677734, 47.41537857055664)
(-95.7008056640625, 47.4156494140625)
(-95.70006561279295, 47.41526794433594)
(-95.70095825195312, 47.415321350097656)
(-95.70087432861328, 47.41537857055664)
(-95.7013168334961, 47.41502380371094)
(-95.70130157470705, 47.415061950683594)
(-95.69954681396484, 47.4141960144043)
(-95.6994171142578, 47.41417694091797)
(-95.70106506347656, 47.41459274291992)
(-95.70060729980467, 47.41492462158203)
(-95.70086669921876, 47.415035247802734)
(-95.70140075683594, 47.41447067260742)
(-95.69927215576172, 47.41514587402344)
(-95.70030212402344, 47.414100646972656)
(-95.6997528076172, 47.414276123046875)
(-95.7014389038086, 47.414188385009766)
(-95.70113372802734, 47.41427230834961)
(-95.69970703125, 47.41431427001953)
(-95.70054626464844, 47.41391372680664)
(-95.70084381103516, 47.4154052734375)
(-95.70183563232422, 47.41498565673828)
(-95.7019271850586, 47.41526412963867)
(-95.7019271850586, 47.4151725769043)
(-95.701904296875, 47.415008544921875)
(-95.70173645019533, 47.4152946472168)
(-95.70217895507812, 47.41500473022461)
(-95.70223999023438, 47.41496276855469)
(-95.70223999023438, 47.414947509765625)
(-95.7020034790039, 47.41490173339844)
(-95.69994354248048, 47.41353225708008)
(-95.70252990722656, 47.416351318359375)
(-95.7010269165039, 47.41460418701172)
(-95.7008819580078, 47.41424560546875)
(-95.70023345947266, 47.41378402709961)
(-95.70125579833984, 47.41433334350586)
(-95.70082092285156, 47.41517639160156)
(-95.69992065429688, 47.4149284362793)
(-95.70105743408205, 47.41497802734375)
(-95.70093536376952, 47.41514205932617)
(-95.69972229003906, 47.41403579711914)
(-95.69952392578124, 47.41408920288086)
(-95.6993179321289, 47.41424179077149)
(-95.70028686523438, 47.41373825073242)
(-95.70156860351562, 47.41511535644531)
(-95.70178985595705, 47.41498947143555)
(-95.70215606689452, 47.4151496887207)
(-95.70209503173828, 47.414947509765625)
(-95.70207977294922, 47.41497039794922)
(-95.70207977294922, 47.41507339477539)
(-95.7020492553711, 47.41504669189453)
(-95.7022705078125, 47.41572952270508)
(-95.70173645019533, 47.41515350341797)
(-95.70182037353516, 47.41511535644531)
(-95.70098876953124, 47.41414642333984)
(-95.7026138305664, 47.41383743286133)
(-95.70272064208984, 47.41389083862305)
(-95.70264434814452, 47.41390228271485)
(-95.70402526855467, 47.41378402709961)
(-95.70262908935548, 47.41463851928711)
(-95.70259857177734, 47.41374206542969)
(-95.70252990722656, 47.41388702392578)
(-95.7024917602539, 47.41373443603515)
(-95.7021026611328, 47.41384506225586)
(-95.701416015625, 47.413536071777344)
(-95.70223236083984, 47.41318893432617)
(-95.70216369628906, 47.413917541503906)
(-95.70082092285156, 47.415428161621094)
(-95.70114135742188, 47.414154052734375)
(-95.7017822265625, 47.414981842041016)
(-95.70178985595705, 47.41523361206055)
(-95.70154571533205, 47.41506576538086)
(-95.7018814086914, 47.41484069824219)
(-95.70186614990234, 47.414981842041016)
(-95.7020263671875, 47.415096282958984)
(-95.70189666748048, 47.41505432128906)
(-95.70174407958984, 47.41505432128906)
(-95.70184326171876, 47.41482925415039)
(-95.6994400024414, 47.41391372680664)
(-95.70072174072266, 47.41373062133789)
(-95.70005798339844, 47.41473388671875)
(-95.69996643066406, 47.414154052734375)
(-95.70130920410156, 47.41424560546875)
(-95.70286560058594, 47.41378402709961)
(-95.7024383544922, 47.413841247558594)
(-95.70317840576172, 47.414424896240234)
(-95.70735931396484, 47.41424179077149)
(-95.7056884765625, 47.41361999511719)
(-95.70785522460938, 47.41344451904297)
(-95.7083511352539, 47.41288375854492)
(-95.7077178955078, 47.413307189941406)
(-95.70701599121094, 47.41381072998047)
(-95.70186614990234, 47.41523361206055)
(-95.70175170898438, 47.41512680053711)
(-95.70077514648438, 47.41475296020508)
(-95.7021942138672, 47.415428161621094)
(-95.70172119140624, 47.4151725769043)
(-95.70169067382812, 47.415260314941406)
(-95.70176696777344, 47.41521072387695)
(-95.70179748535156, 47.41516876220703)
(-95.70113372802734, 47.414939880371094)
(-95.70172119140624, 47.41514205932617)
(-95.70389556884766, 47.41365432739258)
(-95.7051773071289, 47.413665771484375)
(-95.7057876586914, 47.41427993774414)
(-95.70581817626952, 47.4136962890625)
(-95.70669555664062, 47.41439056396485)
(-95.70687103271484, 47.413856506347656)
(-95.70520782470705, 47.41409683227539)
(-95.70687866210938, 47.413551330566406)
(-95.70689392089844, 47.413475036621094)
(-95.70889282226562, 47.41312026977539)
(-95.70870971679688, 47.41341781616211)
(-95.70919036865234, 47.41318130493164)
(-95.70917510986328, 47.413475036621094)
(-95.70924377441406, 47.412872314453125)
(-95.708740234375, 47.41379928588867)
(-95.70861053466795, 47.41349029541016)
(-95.70832824707033, 47.41381072998047)
(-95.71047973632812, 47.412132263183594)
(-95.70890045166016, 47.41349792480469)
(-95.7088851928711, 47.413612365722656)
(-95.70887756347656, 47.413604736328125)
(-95.70882415771484, 47.41365814208984)
(-95.70886993408205, 47.413761138916016)
(-95.70874786376952, 47.413368225097656)
(-95.70806884765624, 47.41362762451172)
(-95.7037124633789, 47.413700103759766)
(-95.70452880859376, 47.413368225097656)
(-95.70438385009766, 47.413516998291016)
(-95.70377349853516, 47.41401672363281)
(-95.70404815673828, 47.413970947265625)
(-95.70430755615234, 47.41365814208984)
(-95.7037582397461, 47.41382598876953)
(-95.7027587890625, 47.41368865966797)
(-95.70267486572266, 47.41385269165039)
(-95.7026596069336, 47.41383361816406)
(-95.70276641845705, 47.413780212402344)
(-95.70226287841795, 47.41387939453125)
(-95.7021484375, 47.413578033447266)
(-95.7017593383789, 47.41493606567383)
(-95.70167541503906, 47.41505432128906)
(-95.7019271850586, 47.41490173339844)
(-95.70173645019533, 47.41499328613281)
(-95.70189666748048, 47.415042877197266)
(-95.70187377929688, 47.41499710083008)
(-95.70174407958984, 47.4149169921875)
(-95.70248413085938, 47.415287017822266)
(-95.7020492553711, 47.41525650024414)
(-95.70183563232422, 47.415016174316406)
(-95.70318603515624, 47.41386413574219)
(-95.70549774169922, 47.413795471191406)
(-95.7047348022461, 47.41390228271485)
(-95.7047348022461, 47.41425704956055)
(-95.70423889160156, 47.41474533081055)
(-95.70462036132812, 47.41435623168945)
(-95.70526885986328, 47.41407775878906)
(-95.7048568725586, 47.41417694091797)
(-95.70549774169922, 47.4137077331543)
(-95.70547485351562, 47.41401672363281)
(-95.70267486572266, 47.413387298583984)
(-95.7032470703125, 47.41358947753906)
(-95.70281219482422, 47.41343688964844)
(-95.70471954345705, 47.4147834777832)
(-95.70191955566406, 47.41515350341797)
(-95.7021026611328, 47.41501235961914)
(-95.70171356201172, 47.41514587402344)
(-95.702880859375, 47.4149284362793)
(-95.70233917236328, 47.414852142333984)
(-95.70217895507812, 47.4146728515625)
(-95.70237731933594, 47.41499328613281)
(-95.7021255493164, 47.41510391235352)
(-95.70204162597656, 47.41494369506836)
(-95.70204162597656, 47.41494369506836)
(-95.70177459716795, 47.41477584838867)
(-95.70184326171876, 47.414268493652344)
(-95.7020263671875, 47.414588928222656)
(-95.70233154296876, 47.41388320922851)
(-95.70265197753906, 47.41389465332031)
(-95.703369140625, 47.414215087890625)
(-95.70311737060548, 47.4136848449707)
(-95.70379638671876, 47.414058685302734)
(-95.7026138305664, 47.413787841796875)
(-95.7026596069336, 47.4141960144043)
(-95.702392578125, 47.41337966918945)
(-95.70274353027344, 47.413818359375)
(-95.70342254638672, 47.41401290893555)
(-95.7036590576172, 47.414039611816406)
(-95.70370483398438, 47.41397857666016)
(-95.701904296875, 47.415061950683594)
(-95.70217895507812, 47.41504669189453)
(-95.7021255493164, 47.41503143310547)
(-95.70197296142578, 47.4149284362793)
(-95.7020263671875, 47.41499328613281)
(-95.70201110839844, 47.4150276184082)
(-95.70185089111328, 47.415008544921875)
(-95.70175170898438, 47.4150390625)
(-95.70172119140624, 47.41523742675781)
(-95.70178985595705, 47.41518020629883)
(-95.70195770263672, 47.4144401550293)
(-95.7045440673828, 47.413909912109375)
(-95.70550537109376, 47.41405487060547)
(-95.69915008544922, 47.413944244384766)
(-95.7000732421875, 47.41511917114258)
(-95.70394134521484, 47.41394805908203)
(-95.70394134521484, 47.41393280029297)
(-95.70480346679688, 47.41421127319336)
(-95.70539093017578, 47.4139518737793)
(-95.70242309570312, 47.41354751586914)
(-95.70191955566406, 47.41411590576172)
(-95.70308685302734, 47.414344787597656)
(-95.7036361694336, 47.41432571411133)
(-95.70269775390624, 47.41399765014648)
(-95.7015609741211, 47.41521072387695)
(-95.701904296875, 47.414852142333984)
(-95.70187377929688, 47.41502380371094)
(-95.70188903808594, 47.41512298583984)
(-95.70142364501952, 47.414913177490234)
(-95.70233154296876, 47.41466522216797)
(-95.7024383544922, 47.41468048095703)
(-95.70235443115234, 47.414695739746094)
(-95.7024154663086, 47.41468811035156)
(-95.7025375366211, 47.41468048095703)
(-95.70462036132812, 47.414573669433594)
(-95.70499420166016, 47.41417694091797)
(-95.70629119873048, 47.41315460205078)
(-95.70327758789062, 47.41356658935547)
(-95.7042465209961, 47.41468048095703)
(-95.70561981201172, 47.41391372680664)
(-95.70462036132812, 47.41446685791016)
(-95.70442199707033, 47.41471862792969)
(-95.70416259765624, 47.41473007202149)
(-95.70426177978516, 47.4146842956543)
(-95.7042465209961, 47.414913177490234)
(-95.70437622070312, 47.4146614074707)
(-95.70489501953124, 47.41426086425781)
(-95.70547485351562, 47.41412353515625)
(-95.70354461669922, 47.414459228515625)
(-95.70314025878906, 47.414546966552734)
(-95.70325469970705, 47.41454315185547)
(-95.70313262939452, 47.41462326049805)
(-95.70340728759766, 47.41432189941406)
(-95.70330810546876, 47.414512634277344)
(-95.70303344726562, 47.41432189941406)
(-95.7026596069336, 47.41437530517578)
(-95.70320129394533, 47.41448593139648)
(-95.70310974121094, 47.41455841064453)
(-95.70310974121094, 47.41453170776367)
(-95.70480346679688, 47.41447830200195)
(-95.70450592041016, 47.41399002075195)
(-95.70328521728516, 47.413848876953125)
(-95.70323181152344, 47.41452407836914)
(-95.70159149169922, 47.414363861083984)
(-95.70191192626952, 47.41326522827149)
(-95.70252990722656, 47.41371154785156)
(-95.70232391357422, 47.41390228271485)
(-95.7021942138672, 47.413673400878906)
(-95.7041015625, 47.41378402709961)
(-95.7037582397461, 47.41365814208984)
(-95.70201110839844, 47.413841247558594)
(-95.70069122314452, 47.415287017822266)
(-95.70362854003906, 47.41468811035156)
(-95.70449829101562, 47.414588928222656)
(-95.70511627197266, 47.41436767578125)
(-95.7044448852539, 47.41438293457031)
(-95.7042999267578, 47.414398193359375)
(-95.70384979248048, 47.414894104003906)
(-95.70436096191406, 47.41451644897461)
(-95.7043228149414, 47.414459228515625)
(-95.70416259765624, 47.41435241699219)
(-95.70436096191406, 47.414520263671875)
(-95.70500183105467, 47.41471862792969)
(-95.70551300048828, 47.41419219970703)
(-95.7034683227539, 47.4140739440918)
(-95.70348358154295, 47.4139518737793)
(-95.7045440673828, 47.413841247558594)
(-95.70524597167967, 47.41365432739258)
(-95.70460510253906, 47.41352081298828)
(-95.70513153076172, 47.413795471191406)
(-95.70516204833984, 47.413726806640625)
(-95.70317840576172, 47.413818359375)
(-95.70264434814452, 47.41365432739258)
(-95.70266723632812, 47.413726806640625)
(-95.70550537109376, 47.414306640625)
(-95.70337677001952, 47.414363861083984)
(-95.70417022705078, 47.41436767578125)
(-95.70415496826172, 47.414669036865234)
(-95.7040023803711, 47.414424896240234)
(-95.70441436767578, 47.41414260864258)
(-95.70416259765624, 47.41425704956055)
(-95.70401763916016, 47.41421890258789)
(-95.70425415039062, 47.414100646972656)
(-95.70416259765624, 47.41424179077149)
(-95.70391845703124, 47.41405487060547)
(-95.70409393310548, 47.414005279541016)
(-95.7042465209961, 47.4144287109375)
(-95.7041015625, 47.41497421264648)
(-95.7042236328125, 47.414451599121094)
(-95.70407104492188, 47.41476821899414)
(-95.70396423339844, 47.41490936279297)
(-95.70409393310548, 47.414913177490234)
(-95.70502471923828, 47.413211822509766)
(-95.70460510253906, 47.41424179077149)
(-95.70501708984376, 47.41332244873047)
(-95.70539093017578, 47.413909912109375)
(-95.70211791992188, 47.41399383544922)
(-95.70220184326172, 47.41377639770508)
(-95.70238494873048, 47.41402816772461)
(-95.70275115966795, 47.41411590576172)
(-95.7016830444336, 47.414852142333984)
(-95.7016830444336, 47.4148063659668)
(-95.70333099365234, 47.41545486450195)
(-95.70169830322266, 47.41482925415039)
(-95.7017822265625, 47.414772033691406)
(-95.70166015625, 47.41482925415039)
(-95.70158386230467, 47.41457748413086)
(-95.7013168334961, 47.41464614868164)
(-95.70150756835938, 47.41461563110352)
(-95.70123291015624, 47.41460418701172)
(-95.70313262939452, 47.41473007202149)
(-95.70362091064452, 47.4150390625)
(-95.70423126220705, 47.41497421264648)
(-95.70435333251952, 47.414772033691406)
(-95.70619201660156, 47.41410827636719)
(-95.70661163330078, 47.41415786743164)
(-95.7065658569336, 47.41403579711914)
(-95.70622253417967, 47.414039611816406)
(-95.70580291748048, 47.41421127319336)
(-95.704833984375, 47.414398193359375)
(-95.7050323486328, 47.41398239135742)
(-95.70537567138672, 47.41361999511719)
(-95.70271301269533, 47.41353988647461)
(-95.70320892333984, 47.41389083862305)
(-95.70289611816406, 47.41445541381836)
(-95.70320129394533, 47.41436004638672)
(-95.7030258178711, 47.414608001708984)
(-95.70316314697266, 47.414302825927734)
(-95.70305633544922, 47.41447830200195)
(-95.70294952392578, 47.4145622253418)
(-95.70304107666016, 47.414344787597656)
(-95.70301818847656, 47.414669036865234)
(-95.70328521728516, 47.41524887084961)
(-95.70309448242188, 47.41453170776367)
(-95.70401000976562, 47.414268493652344)
(-95.70418548583984, 47.41441345214844)
(-95.70452880859376, 47.41429138183594)
(-95.70354461669922, 47.41424560546875)
(-95.7048110961914, 47.41366195678711)
(-95.70537567138672, 47.41332244873047)
(-95.70415496826172, 47.413536071777344)
(-95.70415496826172, 47.413536071777344)
(-95.70506286621094, 47.41383361816406)
(-95.7051773071289, 47.414520263671875)
(-95.7049331665039, 47.4143180847168)
(-95.70429229736328, 47.41453170776367)
(-95.70489501953124, 47.41439056396485)
(-95.70426940917967, 47.41392517089844)
(-95.7022933959961, 47.41366195678711)
(-95.70281982421876, 47.414527893066406)
(-95.7028579711914, 47.41481018066406)
(-95.70306396484376, 47.4141731262207)
(-95.70319366455078, 47.414188385009766)
(-95.70299530029295, 47.41427993774414)
(-95.70320129394533, 47.41446685791016)
(-95.70320892333984, 47.4142951965332)
(-95.7030792236328, 47.4144401550293)
(-95.70295715332033, 47.414520263671875)
(-95.70301055908205, 47.41444396972656)
(-95.7027816772461, 47.41407012939453)
(-95.70308685302734, 47.41417694091797)
(-95.70317840576172, 47.4139404296875)
(-95.70458221435548, 47.41464614868164)
(-95.70498657226562, 47.41421890258789)
(-95.70550537109376, 47.41376876831055)
(-95.70497131347656, 47.41385269165039)
(-95.70413208007812, 47.41401672363281)
(-95.70404815673828, 47.41396713256836)
(-95.7039794921875, 47.41373825073242)
(-95.7040786743164, 47.41400909423828)
(-95.7053451538086, 47.413970947265625)
(-95.70538330078124, 47.41377258300781)
(-95.70489501953124, 47.414894104003906)
(-95.7031478881836, 47.41463470458984)
(-95.70319366455078, 47.41453552246094)
(-95.70311737060548, 47.414546966552734)
(-95.70313262939452, 47.41456604003906)
(-95.70309448242188, 47.41454315185547)
(-95.70309448242188, 47.41448974609375)
(-95.70316314697266, 47.41426467895508)
(-95.70296478271484, 47.414608001708984)
(-95.70316314697266, 47.414344787597656)
(-95.70291900634766, 47.4144172668457)
(-95.7045440673828, 47.41371536254883)
(-95.70687866210938, 47.41326904296875)
(-95.70558166503906, 47.41349411010742)
(-95.70440673828124, 47.41370391845703)
(-95.70507049560548, 47.414005279541016)
(-95.70511627197266, 47.41434097290039)
(-95.70445251464844, 47.41428756713867)
(-95.70499420166016, 47.41439437866211)
(-95.7053680419922, 47.41425704956055)
(-95.70741271972656, 47.41334915161133)
(-95.70769500732422, 47.41313171386719)
(-95.70785522460938, 47.41301727294922)
(-95.70772552490234, 47.41279983520508)
(-95.70389556884766, 47.413944244384766)
(-95.7036590576172, 47.41414642333984)
(-95.70391845703124, 47.41432189941406)
(-95.70331573486328, 47.41456985473633)
(-95.70288848876952, 47.414581298828125)
(-95.70289611816406, 47.414588928222656)
(-95.7031021118164, 47.41455078125)
(-95.69859313964844, 47.416805267333984)
(-95.70278930664062, 47.41454315185547)
(-95.70285034179688, 47.414554595947266)
(-95.70635223388672, 47.4150390625)
(-95.70986938476562, 47.414344787597656)
(-95.70558166503906, 47.41566467285156)
(-95.70502471923828, 47.41617965698242)
(-95.70447540283205, 47.41458511352539)
(-95.70348358154295, 47.41397476196289)
(-95.70364379882812, 47.41415786743164)
(-95.70231628417967, 47.41374206542969)
(-95.70003509521484, 47.432090759277344)
(-95.7028350830078, 47.41379165649414)
(-95.7052764892578, 47.41385269165039)
(-95.70564270019533, 47.4139404296875)
(-95.70408630371094, 47.41438293457031)
(-95.70413970947266, 47.41445541381836)
(-95.7042236328125, 47.4138069152832)
(-95.70418548583984, 47.4144287109375)
(-95.70471954345705, 47.41421127319336)
(-95.70468139648438, 47.41446304321289)
(-95.70441436767578, 47.41440963745117)
(-95.70509338378906, 47.4143180847168)
(-95.70474243164062, 47.414276123046875)
(-95.7051239013672, 47.41451644897461)
(-95.7049331665039, 47.41421127319336)
(-95.70490264892578, 47.41424560546875)
(-95.7046890258789, 47.41427230834961)
(-95.70455169677734, 47.41432189941406)
(-95.70455169677734, 47.41421127319336)
(-95.705078125, 47.414493560791016)
(-95.70350646972656, 47.41399002075195)
(-95.70626068115234, 47.41405487060547)
(-95.70549011230467, 47.41392517089844)
(-95.70556640625, 47.41373443603515)
(-95.7054214477539, 47.41378402709961)
(-95.70442962646484, 47.414302825927734)
(-95.70460510253906, 47.414493560791016)
(-95.7050323486328, 47.4146614074707)
(-95.70547485351562, 47.41474151611328)
(-95.70542907714844, 47.414817810058594)
(-95.70430755615234, 47.41463470458984)
(-95.70436096191406, 47.41449737548828)
(-95.70479583740234, 47.41441345214844)
(-95.70441436767578, 47.41472244262695)
(-95.70367431640624, 47.414249420166016)
(-95.70530700683594, 47.41521453857422)
(-95.70286560058594, 47.41463851928711)
(-95.7030029296875, 47.414794921875)
(-95.7041015625, 47.414581298828125)
(-95.70397186279295, 47.41462326049805)
(-95.7039031982422, 47.414817810058594)
(-95.7042236328125, 47.414554595947266)
(-95.70498657226562, 47.414066314697266)
(-95.70559692382812, 47.41365432739258)
(-95.70223236083984, 47.41364669799805)
(-95.70218658447266, 47.41378402709961)
(-95.70282745361328, 47.4138298034668)
(-95.70208740234376, 47.41376876831055)
(-95.7022705078125, 47.41383361816406)
(-95.7022476196289, 47.41374206542969)
(-95.70423889160156, 47.41386413574219)
(-95.70413208007812, 47.41389465332031)
(-95.70445251464844, 47.4141731262207)
(-95.70313262939452, 47.41462707519531)
(-95.7029266357422, 47.41463088989258)
(-95.70396423339844, 47.414764404296875)
(-95.70402526855467, 47.41476058959961)
(-95.70417785644533, 47.414798736572266)
(-95.70411682128906, 47.414852142333984)
(-95.70406341552734, 47.41476821899414)
(-95.7042999267578, 47.41489791870117)
(-95.70396423339844, 47.4146614074707)
(-95.70416259765624, 47.414669036865234)
(-95.70408630371094, 47.41463851928711)
(-95.70366668701172, 47.414066314697266)
(-95.70680236816406, 47.41343307495117)
(-95.70764923095705, 47.41309356689453)
(-95.70799255371094, 47.412837982177734)
(-95.70787811279295, 47.41349411010742)
(-95.7083511352539, 47.412635803222656)
(-95.70750427246094, 47.4129524230957)
(-95.70807647705078, 47.41293716430664)
(-95.70848846435548, 47.41260528564453)
(-95.70819854736328, 47.412567138671875)
(-95.7090301513672, 47.41271209716797)
(-95.70895385742188, 47.41268539428711)
(-95.70891571044922, 47.41265869140625)
(-95.70429229736328, 47.41470718383789)
(-95.70372772216795, 47.41476058959961)
(-95.7032241821289, 47.414520263671875)
(-95.70323181152344, 47.41448974609375)
(-95.7032699584961, 47.41461563110352)
(-95.70314025878906, 47.41459274291992)
(-95.70320892333984, 47.41448974609375)
(-95.70433044433594, 47.41460037231445)
(-95.70458984375, 47.41440200805664)
(-95.70450592041016, 47.41422653198242)
(-95.70452117919922, 47.41435241699219)
(-95.70543670654295, 47.41410446166992)
(-95.70893096923828, 47.413673400878906)
(-95.7093276977539, 47.41341018676758)
(-95.70953369140624, 47.41359329223633)
(-95.71039581298828, 47.41382598876953)
(-95.7103500366211, 47.41379928588867)
(-95.70999908447266, 47.413448333740234)
(-95.71021270751952, 47.4137077331543)
(-95.7102279663086, 47.41396713256836)
(-95.71038818359376, 47.414794921875)
(-95.71036529541016, 47.41399765014648)
(-95.71009826660156, 47.41371536254883)
(-95.70997619628906, 47.41372299194336)
